"","site","x","y","z","dbh","height","species","crownArea","crownCentroidX","crownCentroidY","crownVectorLen","crownVectorDir"
"1539",44,25.75,18.746,2.046,23.4,13.778,"Picea abies",8.486831,25.78620426,18.79119822,0.057910514,38.69510201
"1540",44,31.28,12.047,2.823,31.2,15.371,"Pinus sylvestris",18.194929,31.32732425,11.45671919,0.592174822,175.4162617
"1541",44,28.568,4.54,2.443,22,15.74,"Pinus sylvestris",11.2581575,28.49654001,4.353594412,0.199633596,200.9747023
"1542",44,29.943,3.575,2.426,17,11.399,"Picea abies",3.0565265,29.68387239,3.305394824,0.373943936,223.8647536
"1543",44,23.348,3.787,2.161,16.4,13.937,"Pinus sylvestris",1.834632,23.42980732,3.431855717,0.364444645,167.0282162
"1544",45,1.868,1.467,-0.027,11,6.618,"Picea abies",3.9714595,2.055145438,1.269010441,0.272439499,136.6128324
"1545",45,4.01,2.191,0.186,37.9,13.119,"Pinus sylvestris",27.5001645,3.694056435,2.381901206,0.369139007,301.1414481
"1546",45,4.473,2.77,0.121,12.3,7.147,"Picea abies",4.4345975,4.42850224,2.878003767,0.116811234,337.6082446
"1547",45,1.468,3.194,-0.163,11,6,"Picea abies",3.8945115,1.608273512,3.289762006,0.169844105,55.67940451
"1548",45,1.77,5.88,-0.34,12.1,9.365,"Picea abies",2.4605175,1.837867198,6.106527721,0.236475717,16.67809829
"1549",45,-0.647,6.253,-0.404,13.3,8.662,"Picea abies",4.388377,-0.644954437,6.158159052,0.094863006,178.7644162
"1550",45,0.775,11.603,-0.171,17.8,12.777,"Picea abies",4.7591235,0.666498831,11.23987092,0.378992387,196.6358849
"1551",45,-0.258,13.176,-0.539,11.7,10.5,"Picea abies",1.5338935,-0.262496695,13.32465842,0.148726411,358.2674168
"1552",45,6.788,10.874,-0.041,22.1,6.636,"Pinus sylvestris",3.3511735,7.030195458,10.22861659,0.689331839,159.4302046
"1553",45,4.97,10.677,-0.398,16.1,12.125,"Picea abies",2.959288,4.91252456,10.42354278,0.259892261,192.7766472
"1554",45,2.536,10.101,-0.309,19.3,15.225,"Picea abies",4.485013,2.451061119,9.999644744,0.132240317,219.9640622
"1555",45,3.462,11.848,-0.377,11.2,9.952,"Picea abies",2.172201,3.465054887,11.98784862,0.139881981,1.251384028
"1556",45,3.793,14.856,-0.564,15,10.197,"Picea abies",3.6895055,3.621975532,14.82101468,0.174566152,258.4388895
"1557",45,0.41,16.976,-0.924,11.2,5.7,"Picea abies",4.0154545,0.190289387,17.22142461,0.329402478,318.1642524
"1558",45,2.996,17.864,-0.701,11.9,9.1,"Picea abies",1.991844,2.939542865,17.81319952,0.07594799,228.0189214
"1559",45,9.674,13.479,-0.03,44.2,21.375,"Pinus sylvestris",14.044893,9.814980724,12.93654633,0.560474399,165.4314461
"1560",45,7.168,17.163,-0.251,44.6,20.832,"Pinus sylvestris",30.6156855,6.242215191,16.96511796,0.946696792,257.9348568
"1561",45,4.615,20.717,-0.741,14.5,10.544,"Picea abies",6.1317245,4.692730904,20.76855187,0.093272121,56.44728653
"1562",45,2.874,20.89,-0.915,23.9,13.106,"Picea abies",5.31798,2.680520996,20.84032407,0.199754405,255.6002884
"1563",45,0.024,25.204,-1.203,13.8,9.493,"Picea abies",3.5959355,-0.025969164,25.02181834,0.188910229,195.3380023
"1564",45,7.273,32.755,-0.971,19.7,14.149,"Picea abies",5.055571,7.036200227,32.39542127,0.430547323,213.366813
"1565",45,13.525,28.352,-0.589,30.6,20.539,"Picea abies",9.9988335,13.6167493,28.19085631,0.185432527,150.3444017
"1566",45,16.895,32.927,-0.703,16.6,10.807,"Picea abies",3.9920515,16.90430583,32.814099,0.113283869,175.2880663
"1567",45,19.497,31.29,-0.49,13,7.744,"Picea abies",5.6121805,19.3754433,31.18580603,0.16010127,229.3980221
"1568",45,14.281,16.892,-0.012,14.9,11.146,"Picea abies",4.2942175,14.48827654,16.80793889,0.223673497,112.0750418
"1569",45,16.496,19.312,0.031,23.5,8.25,"Betula pubescens",11.4449925,16.56280596,19.50594015,0.205123909,19.00713285
"1570",45,20.819,19.307,0.288,27.1,13.792,"Pinus sylvestris",10.593228,21.01361631,18.81532508,0.528790825,158.4051941
"1571",45,22.31,17.757,0.281,17,11.391,"Picea abies",4.640304,22.29068156,17.65648892,0.102350768,190.8796927
"1572",45,16.196,11.804,0.349,16.2,10.667,"Picea abies",3.238363,15.8796915,11.82080805,0.316754757,273.0417311
"1573",45,17.295,12.13,0.462,12.2,7.806,"Picea abies",3.295772,17.83214466,11.8907798,0.588005684,114.0060523
"1574",45,20.593,10.756,0.728,61,19.498,"Pinus sylvestris",54.975679,20.38094525,8.865844986,1.902012932,186.4011942
"1575",45,19.081,7.637,0.499,19.1,8.749,"Picea abies",6.762585,18.98542837,7.393605949,0.261485374,201.438057
"1576",45,9.508,8.276,0.2,14.9,8.827,"Picea abies",3.149713,9.437647522,8.184183515,0.115670818,217.4603925
"1577",45,23.072,14.569,0.364,12.5,9.313,"Picea abies",3.0890655,22.8957625,14.70499028,0.22260506,307.6548823
"1578",45,25.14,31.006,-0.045,32.8,16.95,"Picea abies",15.1747985,24.94231205,31.09385465,0.216330684,293.9608778
"1579",45,33.086,25.864,0.466,37.3,17.008,"Picea abies",17.259428,33.07392296,25.64962807,0.214711852,183.2244567
"1580",45,28.08,20.081,0.398,13.5,9.055,"Picea abies",3.530355,27.9923582,19.95636157,0.152367399,215.1136748
"1581",45,28.067,19.622,0.34,11.5,6.706,"Picea abies",2.462165,28.13978677,19.11476916,0.512426614,171.8338991
"1582",45,31.454,16.94,0.796,23.1,14.943,"Picea abies",8.582731,31.12640142,16.9069752,0.329258967,264.2435323
"1583",45,30.224,17.158,0.493,14.1,11.491,"Picea abies",2.978061,29.70666561,17.3499515,0.551797288,290.3568439
"1584",45,22.988,13.255,0.337,12.2,9.32,"Picea abies",2.75008,23.06464287,12.86102237,0.401363301,168.9913989
"1585",45,25.346,11.767,0.56,14,8.63,"Picea abies",4.317807,25.61007766,11.66248539,0.284007599,111.5922847
"1586",45,29.178,10.38,0.642,10,8.486,"Picea abies",1.700345,29.40512679,10.43080399,0.232739393,77.39155804
"1587",45,31.299,13.734,0.589,20.3,14.451,"Picea abies",4.0007725,31.46629563,13.53846568,0.257335378,139.4503017
"1588",45,31.386,4.347,0.753,13.1,9.26,"Picea abies",3.8442115,31.19267828,4.323726435,0.194717606,263.1353271
"1589",45,31.478,3.844,0.909,14.5,9.325,"Betula pubescens",9.29512,31.74074518,3.875450491,0.264620787,83.17419474
"1590",45,20.494,-2.219,0.678,38,16.606,"Pinus sylvestris",21.3708865,19.73903266,-2.121206541,0.761274747,277.3806186
"1591",46,2.867,3.198,-0.097,17,13.796,"Pinus sylvestris",2.638825,2.946748724,2.889029468,0.319096614,165.5272035
"1592",46,2.967,4.142,0.024,11,7.601,"Betula pubescens",5.960322,3.140385369,4.19869488,0.182419285,71.89289274
"1593",46,4.216,4.398,-0.23,18.5,13.519,"Betula pubescens",7.472478,4.428273749,4.406658974,0.212450282,87.66411181
"1594",46,-0.342,7.442,-0.022,18,14.951,"Picea abies",4.70653,-0.337303901,7.657496252,0.215547415,1.248393278
"1595",46,1.618,11.259,-0.234,41,20.571,"Pinus sylvestris",18.5289485,1.596450195,10.9806059,0.279226911,184.4262993
"1596",46,4.601,19.208,-0.796,38.2,13.199,"Pinus sylvestris",19.622612,4.578038164,18.84388861,0.364834691,183.6084463
"1597",46,5.781,21.501,-0.947,15,11.606,"Picea abies",3.198616,5.455522481,21.67594798,0.369516457,298.2585506
"1598",46,8.353,20.017,-0.931,18,9.007,"Picea abies",3.8100275,8.78276784,19.59386208,0.60311367,134.5546302
"1599",46,5.718,23.6,-1.104,14.5,10.691,"Picea abies",3.099793,5.175497615,23.56568021,0.54358687,266.3801777
"1600",46,3.036,26.562,-1.032,17,13.194,"Picea abies",5.4150765,2.996590279,26.30267892,0.262298589,188.6412728
"1601",46,12.668,21.731,-1.218,16.8,10.187,"Picea abies",4.3453245,12.46777787,21.61917073,0.22933532,240.8155046
"1602",46,9.568,7.635,-0.519,16.1,11.528,"Picea abies",2.8445515,9.303154739,7.777703766,0.30084444,298.3166488
"1603",46,11.222,6.396,-0.508,33.3,16.495,"Pinus sylvestris",10.702063,11.50287887,6.399234192,0.280897493,89.34029432
"1604",46,7.972,2.22,-0.162,35.1,16.779,"Pinus sylvestris",12.184317,8.117617267,1.955829818,0.30164594,151.1353378
"1605",46,14.509,3.698,-0.562,32.6,15.672,"Pinus sylvestris",12.676647,14.02017877,3.525461349,0.518378034,250.5585571
"1606",46,15.286,2.176,-0.755,22,12.301,"Pinus sylvestris",5.8721805,15.2236103,2.290604226,0.130486029,331.4364508
"1607",46,14.361,0.647,-0.975,11.1,8.746,"Picea abies",2.331273,14.33733654,0.339225378,0.308682972,184.3965744
"1608",46,17.714,8.923,-1.014,11.3,8.556,"Picea abies",1.9348355,17.69223895,8.670012028,0.253922148,184.9162618
"1609",46,20.113,7.67,-1.019,10.1,7.92,"Picea abies",2.5359245,20.00311013,7.616485142,0.122227751,244.0345532
"1610",46,22.597,4.526,-1.22,21.1,14.625,"Betula pubescens",10.1414575,21.97790294,5.384882396,1.058754049,324.2152946
"1611",46,23.356,4.217,-0.951,24,14.721,"Picea abies",6.9535675,23.44859536,3.935675414,0.296171273,161.7815233
"1612",46,27.877,3.657,-1.077,12,7.376,"Picea abies",3.9909555,27.62146105,3.273781133,0.460604882,213.6962475
"1613",46,28.961,7.255,-1.145,12.9,10.023,"Picea abies",0.726619,29.03856687,7.121766331,0.154168188,149.7926045
"1614",46,27.345,12.513,-1.121,23.7,16.15,"Picea abies",3.18622,27.29153337,12.30670283,0.213113123,194.5298176
"1615",46,26.547,13.928,-1.235,19.5,15.445,"Picea abies",3.0650115,26.4331899,13.8556952,0.13483591,237.5717588
"1616",46,22.618,14.246,-1.166,12.4,11.499,"Picea abies",2.5519935,22.70223765,14.07866579,0.187341183,153.2788765
"1617",46,27.255,16.752,-1.064,26.1,13.918,"Betula pubescens",16.7280655,27.53488326,16.95782388,0.347416328,53.66953813
"1618",46,28.493,16.34,-1.085,12.7,7.546,"Picea abies",4.6481725,28.20316745,16.42324025,0.301549082,286.0241283
"1619",46,25.382,23.669,-0.948,65,25.657,"Pinus sylvestris",46.4261135,25.63517152,22.31811505,1.374403855,169.3852374
"1620",46,20.75,23.807,-1.122,29.2,16.778,"Picea abies",9.3216785,20.91917757,23.96494245,0.231445167,46.96708217
"1621",46,21.801,22.71,-0.625,19.1,11.091,"Betula pubescens",14.0004535,22.0249442,22.22494958,0.534251728,155.2175783
"1622",46,18.061,22.576,-0.951,47.6,19.87,"Pinus sylvestris",17.907044,16.96265904,22.09107295,1.2006278,246.1781263
"1623",46,14.855,17.457,-1.236,10.1,8.229,"Picea abies",2.8010085,14.77183975,17.33990662,0.143619244,215.382543
"1624",46,15.119,31.772,-0.925,42,24.601,"Pinus sylvestris",46.408382,14.84647847,30.2387653,1.557265759,190.0786591
"1625",46,17.421,30.698,-0.999,15.9,11.463,"Picea abies",7.873853,17.65301592,30.48369383,0.31584572,132.7277354
"1626",46,8.612,32.193,-0.952,33.8,19.55,"Pinus sylvestris",9.952375,8.12407227,31.48219354,0.862159668,214.4673573
"1627",46,30.764,-3.084,-1.596,37.7,16.772,"Pinus sylvestris",18.7957465,30.4620606,-3.561059922,0.56458265,212.3304205
"1628",46,21.926,29.154,-1.317,12.3,11.054,"Picea abies",1.886595,21.85968183,29.14824995,0.066566977,265.044619
"1629",46,26.475,27.591,-1.136,35.1,22.081,"Pinus sylvestris",8.5543,26.26456575,27.16846376,0.472037548,206.474522
"1630",47,0.325,6.442,0.348,26,16.413,"Pinus sylvestris",8.3549725,-0.541571815,6.274030228,0.882700717,259.0302481
"1631",47,2.046,6.681,0.242,21.5,17.504,"Pinus sylvestris",3.951846,2.11063037,6.203606393,0.481748628,172.2900735
"1632",47,1.705,7.488,0.24,15.9,10.185,"Picea abies",4.53469,1.530880279,7.731416677,0.299281399,324.4232722
"1633",47,3.427,5.67,0.42,23.1,16.755,"Pinus sylvestris",2.941555,3.483164749,5.476050547,0.201917977,163.8498046
"1634",47,4.914,5.396,0.271,19.6,15.855,"Pinus sylvestris",6.406156,5.548400233,4.838050971,0.844849557,131.3313238
"1635",47,4.345,8.206,0.452,19,16.624,"Pinus sylvestris",4.1768295,4.874203991,7.596800152,0.806958065,139.0195781
"1636",47,2.448,8.686,0.439,18.9,16.576,"Betula pubescens",8.844532,2.453579618,8.949587473,0.263646521,1.212655595
"1637",47,-1.074,8.944,0.621,29.6,16.917,"Pinus sylvestris",10.4563855,-1.447422378,9.374382672,0.569801296,319.0533933
"1638",47,1.376,15.238,0.813,20,8.386,"Pinus sylvestris",6.0892355,0.930095132,14.83124847,0.603554435,227.6291322
"1639",47,2.588,15.189,0.97,23.5,15.598,"Betula pubescens",9.897303,3.071778468,14.84223322,0.595221646,125.6325142
"1640",47,1.673,16.218,0.959,16.9,14.255,"Picea abies",7.1346855,2.116471877,16.11549383,0.455164608,103.0150394
"1641",47,0.071,20.348,1.294,27.7,17.465,"Pinus sylvestris",17.6431695,-0.487572866,20.20288273,0.57711582,255.4365137
"1642",47,5.011,9.894,0.463,14.2,11.591,"Picea abies",2.76953,5.187425181,9.783989712,0.207913703,121.9456878
"1643",47,7.576,10.043,0.559,10,7.159,"Picea abies",1.783227,7.344584873,10.27580057,0.32825153,315.1709978
"1644",47,8.28,8.88,0.439,18.3,14.957,"Pinus sylvestris",4.249062,8.351740175,8.764926537,0.135604404,148.0593753
"1645",47,10.16,13.212,0.764,39.3,19.51,"Pinus sylvestris",23.6169985,9.838879708,12.41784712,0.856619542,202.0162295
"1646",47,10.486,16.08,1.034,41.4,24.828,"Pinus sylvestris",23.1707765,9.890874983,16.8165922,0.946964551,321.0637411
"1647",47,8.956,17.248,0.831,14.9,10.634,"Picea abies",1.815937,8.685200846,17.26828594,0.271557915,274.2841039
"1648",47,9.779,17.876,1.015,33.1,20.239,"Pinus sylvestris",11.0437155,9.018780236,18.69989346,1.121041711,317.3017742
"1649",47,13.666,16.063,0.942,32,20.259,"Pinus sylvestris",12.0549855,13.69601512,16.44964078,0.387804076,4.438997573
"1650",47,16.245,22.171,1.367,43.1,19.076,"Pinus sylvestris",31.935029,15.72474366,22.49325163,0.611974487,301.7744606
"1651",47,18.783,20.462,0.954,23.1,14.074,"Betula pubescens",14.741275,18.21260512,19.94859219,0.767422892,228.0098786
"1652",47,22.776,20.652,1.001,42.9,21.092,"Pinus sylvestris",17.5775265,22.16626866,20.44474858,0.64399182,251.2267881
"1653",47,23.773,16.059,0.385,31.8,19.143,"Picea abies",7.99841,23.58384816,15.89678938,0.249180061,229.3846571
"1654",47,19.831,8.113,0.418,31.3,20.757,"Pinus sylvestris",14.045037,20.01072388,7.932685838,0.254585684,135.093936
"1655",47,14.459,5.757,0.222,16.5,13.837,"Pinus sylvestris",4.913287,14.91472041,5.162553939,0.749030847,142.52513
"1656",47,13.51,6.988,0.497,60,21.674,"Pinus sylvestris",22.3731975,13.24639585,7.792226183,0.846325529,341.8522197
"1657",47,11.532,2.556,0.36,44.3,17.313,"Pinus sylvestris",29.467856,11.3545045,2.268464179,0.337907532,211.686981
"1658",47,10.003,0.747,0.278,32.2,17.559,"Pinus sylvestris",9.370821,9.659250414,-0.154663203,0.964966481,200.8688202
"1659",47,4.897,0.725,0.077,24,18.04,"Picea abies",2.554445,4.800952164,0.564536718,0.187012437,210.9032972
"1660",47,22.218,2.554,-0.074,22,13.812,"Pinus sylvestris",8.9802895,22.31218639,2.529742762,0.097259905,104.4423859
"1661",47,29.877,5.317,0.025,36.4,21.134,"Picea abies",6.415147,29.4153774,5.261425762,0.464955825,263.1352615
"1662",47,31.256,2.074,-0.059,45.2,22.263,"Pinus sylvestris",25.546666,30.91974794,1.749008271,0.467637755,225.9755961
"1663",47,32.908,11.866,0.1,38.9,17.766,"Pinus sylvestris",17.1224685,32.03717048,12.01825259,0.884038972,279.9171431
"1664",47,31.334,13.187,0.056,21.2,15.557,"Pinus sylvestris",6.8165885,31.30768846,13.42455354,0.239006239,353.6796546
"1665",47,26.255,18.104,0.587,44.1,15.529,"Pinus sylvestris",22.17773,27.48921789,17.95656115,1.242993168,96.81223367
"1666",47,17.858,23.779,0.945,29.9,16.286,"Picea abies",11.646164,17.80696183,23.78784285,0.051798562,279.8294548
"1667",47,19.522,28.052,0.977,33.9,20.089,"Picea abies",9.6926185,19.52448364,27.88542842,0.166590093,179.145765
"1668",47,11.397,26.56,0.897,18.5,11.73,"Betula pubescens",8.2560625,11.33498402,26.52793657,0.069814363,242.6601887
"1669",47,10.483,19.589,0.61,19.7,11.698,"Picea abies",6.0772395,10.40548429,19.66752389,0.110338961,315.3701856
"1670",47,3.597,20.772,0.825,15,9.454,"Picea abies",2.1157105,3.420056903,20.65970505,0.209568644,237.5992035
"1671",47,7.817,31.892,0.913,27.2,18.857,"Picea abies",2.0572945,7.403226074,31.61178047,0.499731773,235.8930201
"1672",47,16.87,31.847,0.686,13.2,9.319,"Betula pubescens",5.66505,17.05081869,32.04156563,0.265614721,42.9027098
"1673",47,18.603,31.782,1.099,49,20.865,"Pinus sylvestris",23.3133765,17.82471551,32.14504214,0.858793536,295.0073844
"1674",47,27.539,31.699,0.511,11,8.052,"Picea abies",2.142674,27.76951105,31.63681381,0.238751895,105.0975748
"1675",47,31.845,29.046,0.647,16.2,11.261,"Picea abies",3.5847795,31.92487462,29.01926493,0.084230155,108.5060585
"1676",47,31.055,29.895,0.701,15.5,14.139,"Picea abies",5.712561,30.92497095,29.53780571,0.380125394,200.0029692
"1677",48,7.387,6.325,0.552,27,14.803,"Picea abies",8.322335,7.390938714,5.891854306,0.433163601,179.4790079
"1678",48,7.833,12.545,0.579,31.9,19.325,"Picea abies",13.687477,7.832767373,12.18369065,0.361309428,180.0368896
"1679",48,8.861,0.325,0.075,11.4,7.074,"Picea abies",8.8672735,8.971526078,0.132115783,0.222306849,150.1865259
"1680",48,13.098,2.385,0.307,26.7,14.401,"Picea abies",6.7922245,13.26621415,2.381226477,0.168256475,91.2850921
"1681",48,12.992,2.584,0.254,15.4,11.263,"Picea abies",5.6235955,12.42036346,3.11629812,0.781095147,312.9591434
"1682",48,20.872,9.578,0.81,37,16.772,"Picea abies",19.954602,20.53391465,8.899829768,0.757770786,206.4974382
"1683",48,23.106,9.727,0.756,44.1,18.408,"Picea abies",9.2464555,23.46793808,9.38129843,0.500508493,133.6856016
"1684",48,20.118,10.928,0.783,10.8,4.949,"Betula pubescens",3.5217775,16.34474159,9.757718592,3.95057434,252.7686497
"1685",48,4.392,17.381,0.612,33.5,16.067,"Picea abies",8.8765825,4.525607625,17.19036838,0.232790489,144.9746111
"1686",48,2.114,16.167,0.523,18.9,10.151,"Picea abies",3.946009,1.762536717,15.23505229,0.996018562,200.6628481
"1687",48,1.621,16.627,0.459,11.1,9.15,"Picea abies",2.0290065,1.253872082,16.75410599,0.388508483,289.0967325
"1688",48,2.486,16.916,0.556,17.5,10.764,"Picea abies",2.37475,2.45755644,16.55596098,0.361160814,184.5170607
"1689",48,7.834,20.166,0.894,30.8,18.927,"Picea abies",4.857674,8.313682864,19.81622948,0.593662419,126.0984217
"1690",48,9.378,21.114,0.744,28.6,14.742,"Picea abies",11.825917,9.651144331,21.35984356,0.367487252,48.01120453
"1691",48,1.887,-0.775,0.07,16,11.612,"Betula pubescens",9.04005,2.230002257,0.250600015,1.081436979,18.49202603
"1692",48,18.409,25.4,0.842,17.6,10.17,"Betula pubescens",6.0695605,18.66626189,25.31997365,0.26942141,107.2793286
"1693",48,19.718,21.732,0.684,42.9,20.317,"Picea abies",12.5650635,19.53642414,22.50129373,0.790431932,346.7195738
"1694",48,19.429,20.783,0.606,21.5,15.636,"Picea abies",3.488374,19.07403715,20.74319527,0.357187683,263.601711
"1695",48,19.962,19.284,0.743,24,15.677,"Picea abies",10.0032785,20.09352198,19.04106818,0.276249702,151.5691248
"1696",48,19.981,18.992,0.714,24.5,15.038,"Picea abies",9.5749005,19.91163186,18.3261124,0.669491029,185.9472757
"1697",48,17.386,14.916,0.516,27.6,15.225,"Picea abies",8.5705045,17.70761246,14.86723883,0.325287915,98.62122229
"1698",48,11.616,9.993,0.479,11.8,7.997,"Betula pubescens",2.5719355,11.23199608,9.812988777,0.424102641,244.884017
"1699",48,16.683,4.1,0.326,13.6,9.264,"Betula pubescens",4.992263,16.51338688,5.511207969,1.421364324,353.1464937
"1700",48,16.909,3.494,0.522,14.8,8.413,"Betula pubescens",3.84649,17.10682589,3.016086215,0.51723947,157.5135579
"1701",48,18.906,4.459,0.216,12.9,5.998,"Betula pubescens",1.485722,19.23580643,5.302472837,0.905659268,21.35600235
"1702",48,5.694,31.768,0.749,29.8,15.721,"Picea abies",8.409959,5.055264879,32.07778605,0.709894326,295.8733503
"1703",48,7.428,29.345,0.692,53,19.347,"Picea abies",30.6776925,8.084812626,28.44029297,1.117988207,144.0205443
"1704",48,6.496,26.901,0.529,10.9,4.747,"Betula pubescens",2.118488,9.92890571,24.41309492,4.239635986,125.9317005
"1705",48,23.315,29.886,0.756,23.3,12.604,"Betula pubescens",15.1869265,23.25377195,30.09595006,0.218695907,343.7416534
"1706",48,23.173,32.156,0.931,11.6,9.233,"Betula pubescens",8.287377,22.542018,32.39388392,0.674334522,290.6567377
"1707",48,26.601,25.112,0.748,12.5,8.125,"Picea abies",5.716392,26.63319322,24.95450943,0.160747265,168.4471197
"1708",48,27.559,20.064,0.723,14.7,9.846,"Betula pubescens",14.7656365,27.89139576,21.18260881,1.166950128,16.54937122
"1709",48,27.957,19.698,0.954,11.8,9.158,"Betula pubescens",4.781195,28.60352123,19.66678443,0.647274369,92.76422897
"1710",48,29.832,15.179,0.45,11.6,8.672,"Betula pubescens",6.725127,29.1308528,15.99846336,1.078483932,319.4491245
"1711",48,30.209,14.989,0.907,23.6,11.057,"Betula pubescens",10.121791,29.494771,15.76205022,1.052487393,317.2648418
"1712",48,28.49,13.572,0.755,12.8,8.587,"Betula pubescens",5.5089195,28.04433672,13.02102373,0.70865408,218.9680488
"1713",48,25.085,15.273,0.793,20.3,12.666,"Betula pubescens",12.632634,24.49795219,14.80746657,0.749230604,231.5853126
"1714",48,25.202,17.051,0.572,13.9,11.688,"Betula pubescens",3.270955,25.38423925,17.33099652,0.334079625,33.05859549
"1715",48,26.851,10.174,0.375,13.3,10.395,"Betula pubescens",6.752834,26.44281282,10.44408817,0.489453158,303.4916999
